iDigBio_uuid	Image	Species	Latitude	Longitude	Year	DOY	Elevation	AnnualMonthlyAverageTemp	SpringMonthlyAverageTemp	FirstQuarterMonthlyAverageTemp
0237b530-1d07-4a99-92fc-0f9e42ef1acb	Camassia_scilloides_0237b530-1d07-4a99-92fc-0f9e42ef1acb.jpg	Camassia_scilloides	38.485502	-90.6667	1941.31506849315	116	197.93	13.7866737581789	13.0249203046163	1.85103245576223
02810a7b-bb44-488e-ba5a-1df6a2d9a1b1	Camassia_scilloides_02810a7b-bb44-488e-ba5a-1df6a2d9a1b1.jpg	Camassia_scilloides	36.195532	-91.413821	1981.27397260274	101	157.92	14.9306408241391	15.2281607290109	5.94005635380745
02b48393-4fa2-458a-ba26-59d436a6ce92	Camassia_scilloides_02b48393-4fa2-458a-ba26-59d436a6ce92.jpg	Camassia_scilloides	39.591922	-84.934848	1921.37534246575	138	258.33	12.4422937942048	12.8402774333954	3.55010402202606
035a8a99-27e7-4ab4-b20e-ab6bc4577651	Camassia_scilloides_035a8a99-27e7-4ab4-b20e-ab6bc4577651.jpg	Camassia_scilloides	34.9187	-95.3091	1967.32054794521	118	200.7	16.4115844095747	17.8496264219284	9.42722030480703
038e9c25-2b56-4fb9-b4ba-56c705c45294	Camassia_scilloides_038e9c25-2b56-4fb9-b4ba-56c705c45294.jpg	Camassia_scilloides	37.555457	-89.46855	1951.35068493151	129	106.91	12.9458454176784	12.4569511860609	3.563910394907
03d4d45e-4e99-4083-9b8b-6977db2b3247	Camassia_scilloides_03d4d45e-4e99-4083-9b8b-6977db2b3247.jpg	Camassia_scilloides	40.326091	-85.335652	1911.36438356164	134	275.58	10.8583785463125	10.1649925410748	0.866490294535955
0514e8e2-9e61-43aa-9d53-f7bd129a56af	Camassia_scilloides_0514e8e2-9e61-43aa-9d53-f7bd129a56af.jpg	Camassia_scilloides	42.680009	-89.602222	1933.40273972603	148	284.46	8.55481332726777	7.28257567435503	-2.71462646126747
06d008f6-3af7-466e-aa73-aba3d913c5b6	Camassia_scilloides_06d008f6-3af7-466e-aa73-aba3d913c5b6.jpg	Camassia_scilloides	34.865	-86.25222222	2007.28493150685	105	215.07	15.9436691602071	15.7459498246511	7.32418596744537
06f3d066-46c2-42bc-8029-dcddbb725ba3	Camassia_scilloides_06f3d066-46c2-42bc-8029-dcddbb725ba3.jpg	Camassia_scilloides	38.867413	-85.239591	1918.3397260274	125	268.6	11.9084153225025	12.9898299773534	0.205614417791367
07ed75a5-bc69-4ad4-84ad-58c986f9bfbf	Camassia_scilloides_07ed75a5-bc69-4ad4-84ad-58c986f9bfbf.jpg	Camassia_scilloides	41.498814	-88.134417	1951.38904109589	143	161.78	8.82229980702201	8.86570513248444	-2.03431884944439
