iDigBio_uuid	Image	Species	Latitude	Longitude	Year	DOY	Elevation	AnnualMonthlyAverageTemp	SpringMonthlyAverageTemp	FirstQuarterMonthlyAverageTemp
001d9b4d-5002-4446-8def-1130133725cf	Primula_meadia_001d9b4d-5002-4446-8def-1130133725cf.jpg	Primula_meadia	38.6461615282	-94.355834767	1966.36438356164	134	271.37	12.3008681337039	12.4364111423492	2.08534922202428
01663083-ea79-4f76-9ba2-cb6aab84dd09	Primula_meadia_01663083-ea79-4f76-9ba2-cb6aab84dd09.jpg	Primula_meadia	38.749999	-85.418913	1922.33698630137	124	254.11	13.4795633455118	13.8554407755534	3.3201504945755
0bbf78e4-5a3f-419d-a0ad-2258fa625a5c	Primula_meadia_0bbf78e4-5a3f-419d-a0ad-2258fa625a5c.jpg	Primula_meadia	39.496092	-77.826039	1982.33150684932	122	101.97	12.1058438044662	11.7056602028509	1.10867732639114
0f4aa842-0e80-4753-a7fd-22eed89c95b4	Primula_meadia_0f4aa842-0e80-4753-a7fd-22eed89c95b4.jpg	Primula_meadia	41.02263	-86.891963	1924.51366120219	189	207.18	7.9431338061889	7.04284466306369	-3.81594887375832
119dc32e-25d6-42ef-82fc-dd31ca4eed58	Primula_meadia_119dc32e-25d6-42ef-82fc-dd31ca4eed58.jpg	Primula_meadia	38.657305	-86.806903	1940.33879781421	125	174.97	11.6695833951235	10.6173019011815	-1.05630179246267
13b3f553-e70c-412d-a50d-54a214cacb2a	Primula_meadia_13b3f553-e70c-412d-a50d-54a214cacb2a.jpg	Primula_meadia	38.2184645713	-92.4287063801	1967.32054794521	118	217.17	12.7372545277079	13.7034170627594	4.2880939245224
154f49e3-5fc5-48e6-a393-9bafe224fdbb	Primula_meadia_154f49e3-5fc5-48e6-a393-9bafe224fdbb.jpg	Primula_meadia	36.746405687	-93.4556401913	1964.32513661202	120	360.65	14.1226461889843	14.3580007155736	4.44320164124171
171b190a-aa99-498e-bd71-64a9345aa377	Primula_meadia_171b190a-aa99-498e-bd71-64a9345aa377.jpg	Primula_meadia	41.377413	-86.896758	1927.40547945205	149	214.81	9.72645673155785	9.13928679625193	0.0459411144256592
1a205444-00b7-40b7-8598-2f789404354d	Primula_meadia_1a205444-00b7-40b7-8598-2f789404354d.jpg	Primula_meadia	37.1700130982	-94.8461311409	1922.30410958904	112	276.68	14.4748500213027	14.1437259713809	4.06873373190562
1e5da2a3-1201-4a49-9e78-77e1390350e3	Primula_meadia_1e5da2a3-1201-4a49-9e78-77e1390350e3.jpg	Primula_meadia	38.018128	-86.111555	1922.35616438356	131	188.18	13.8996512939533	14.3701587120692	4.08193951845169
21620474-7cac-44a9-9d19-1513ebf63c20	Primula_meadia_21620474-7cac-44a9-9d19-1513ebf63c20.jpg	Primula_meadia	39.508404	-86.434979	1958.46575342466	171	192.17	10.0234258907537	9.75008891522884	-1.5689922173818
22ee621b-e274-41dc-bf05-a43c9724a0b0	Primula_meadia_22ee621b-e274-41dc-bf05-a43c9724a0b0.jpg	Primula_meadia	34.4419523588	-87.8436009892	1984.31420765027	116	239.02	15.5407330145439	14.369223733743	6.4306298494339
234ef4c3-e019-476a-b232-696b95fe3093	Primula_meadia_234ef4c3-e019-476a-b232-696b95fe3093.jpg	Primula_meadia	34.5035403493	-84.8756077757	1959.29315068493	108	253.24	15.9372054114938	15.6815920174122	7.13163975874583
248b5106-215a-4d8f-9dc2-1e0d992d0c7a	Primula_meadia_248b5106-215a-4d8f-9dc2-1e0d992d0c7a.jpg	Primula_meadia	33.7725702473	-81.9665978979	1957.24383561644	90	132.76	17.4322221465409	17.0548738439878	10.8912046551704
2c8a2848-dedc-4fcd-a52d-cf0006eb22a6	Primula_meadia_2c8a2848-dedc-4fcd-a52d-cf0006eb22a6.jpg	Primula_meadia	39.539969	-85.14373	1950.38082191781	140	251.99	10.0268515199423	8.91990508635839	1.76717313130697
3002c915-5166-4742-aa19-6b9ac4f048da	Primula_meadia_3002c915-5166-4742-aa19-6b9ac4f048da.jpg	Primula_meadia	36.221666	-94.485722	2003.32602739726	120	363.61	14.9594811374942	15.0697525540988	4.93261900544167
3129c32e-33b5-4b20-a2cd-657d95abaa7f	Primula_meadia_3129c32e-33b5-4b20-a2cd-657d95abaa7f.jpg	Primula_meadia	39.390292	-85.011145	1924.39617486339	146	218	10.0452543459833	8.89106035729249	-1.13617235422134
32ca8259-508a-4b48-bb82-ed948321db3b	Primula_meadia_32ca8259-508a-4b48-bb82-ed948321db3b.jpg	Primula_meadia	32.788545	-97.411031	1948.27868852459	103	176.48	18.1141997389495	18.3382473985354	7.29870593547821
333dcfb1-8cd3-45b3-8c9c-785479ba56f0	Primula_meadia_333dcfb1-8cd3-45b3-8c9c-785479ba56f0.jpg	Primula_meadia	38.935417	-77.281183	2018.30136986301	111	86.17	13.7623341605067	12.4077090819677	3.5192682047685
34e9550e-706c-41b8-8b67-3ba09fc70253	Primula_meadia_34e9550e-706c-41b8-8b67-3ba09fc70253.jpg	Primula_meadia	33.4464512619	-94.4242812509	1969.32602739726	120	107.14	17.4263299461454	15.9697541172306	8.56281138956547
35263b29-08af-490d-bb93-8e9d9a57d692	Primula_meadia_35263b29-08af-490d-bb93-8e9d9a57d692.jpg	Primula_meadia	39.595652	-77.942498	1982.36712328767	135	164.01	11.7789468939106	11.3672878046831	0.508728037277857
3faca86c-359a-43a1-a742-80381168c322	Primula_meadia_3faca86c-359a-43a1-a742-80381168c322.jpg	Primula_meadia	32.4664722	-83.5604194	2009.2301369863	85	94.79	18.5414375923574	18.2684982120991	11.1340915262699
4aa3c512-ec05-4298-8a53-a7ea110c0c9e	Primula_meadia_4aa3c512-ec05-4298-8a53-a7ea110c0c9e.jpg	Primula_meadia	40.725448	-85.99571	1928.37431693989	138	201.55	9.73498792201281	8.36498302221298	-1.0128983259201
4af5cd85-2e8a-4159-a1da-d1295485f82d	Primula_meadia_4af5cd85-2e8a-4159-a1da-d1295485f82d.jpg	Primula_meadia	41.090301	-86.233573	1920.43169398907	159	234.23	8.94357379960517	7.90547943115234	-3.24987808863322
4c4b7fed-20ad-441b-93db-0a8509f9d1b8	Primula_meadia_4c4b7fed-20ad-441b-93db-0a8509f9d1b8.jpg	Primula_meadia	41.037123	-85.770435	1957.35890410959	132	234.63	9.54856826737523	9.02311723430951	-1.59547344843547
4d288abd-bdd9-4919-a10c-4ff5f079c903	Primula_meadia_4d288abd-bdd9-4919-a10c-4ff5f079c903.jpg	Primula_meadia	41.150194	-85.314575	1914.41095890411	151	255.78	9.40746990342935	8.75348917643229	-2.72239939371745
4db0e44e-242c-41a4-b9e6-ec233aad391f	Primula_meadia_4db0e44e-242c-41a4-b9e6-ec233aad391f.jpg	Primula_meadia	39.037101	-86.563551	1929.35616438356	131	168.79	10.9735112935305	12.5694918235143	0.731672356526057
52967da5-5978-44a2-82c4-9c01cbe188ff	Primula_meadia_52967da5-5978-44a2-82c4-9c01cbe188ff.jpg	Primula_meadia	37.1739860868	-80.3890707683	1962.32876712329	121	598.22	11.1211421179275	11.0244083007177	2.94121736784776
544df097-a38f-469f-b519-5bf07ec57ebf	Primula_meadia_544df097-a38f-469f-b519-5bf07ec57ebf.jpg	Primula_meadia	41.257429	-85.82322	1920.41803278689	154	263.76	8.8588804466029	7.76070666313171	-3.50406110286713
5560402d-4a47-448e-b0e6-e249704ad4da	Primula_meadia_5560402d-4a47-448e-b0e6-e249704ad4da.jpg	Primula_meadia	38.43247	-85.614619	1922.34520547945	127	150.6	13.7913202481965	14.2060517867406	3.84483319024245
557a4645-77be-4187-aef1-90d7bd4ba3ad	Primula_meadia_557a4645-77be-4187-aef1-90d7bd4ba3ad.jpg	Primula_meadia	36.8943772731	-87.4901478198	1978.30684931507	113	186.98	13.3538104395072	13.4250907103221	-0.072192112604777
562e99fd-fe2e-43fa-86a0-e76c6ff047bc	Primula_meadia_562e99fd-fe2e-43fa-86a0-e76c6ff047bc.jpg	Primula_meadia	34.932913	-85.229261	1951.34246575342	126	220.87	15.2841868971785	14.5391506155332	7.40288203954697
5654eec2-1321-4634-a8cc-fd39d46b2683	Primula_meadia_5654eec2-1321-4634-a8cc-fd39d46b2683.jpg	Primula_meadia	38.2969580394	-93.2880503094	1967.29315068493	108	241.16	12.5677297612031	13.327755689621	3.73961496353149
5abcda58-688d-4cb9-9d65-53df3b0d2c8a	Primula_meadia_5abcda58-688d-4cb9-9d65-53df3b0d2c8a.jpg	Primula_meadia	41.02755	-85.736801	1921.33424657534	123	232.44	11.3955960546931	11.7546512285868	1.75613872210185
