iDigBio_uuid	Image	Species	Latitude	Longitude	Year	DOY	Elevation	AnnualMonthlyAverageTemp	SpringMonthlyAverageTemp	FirstQuarterMonthlyAverageTemp
008019cc-b89a-40bf-8fab-4168c32923bb	Sanguinaria_canadensis_008019cc-b89a-40bf-8fab-4168c32923bb.jpg	Sanguinaria_canadensis	32.791299	-92.694561	1970.2	74	33.95	17.5884364557763	17.5978088627259	8.3792982896169
00e60389-d434-4758-a209-c1f914c6202d	Sanguinaria_canadensis_00e60389-d434-4758-a209-c1f914c6202d.jpg	Sanguinaria_canadensis	39.017052	-77.095991	1970.31232876712	115	64.73	12.4186154355605	11.3367416262627	0.725757628679276
013a80d5-9814-4e43-af30-f6996a59a73a	Sanguinaria_canadensis_013a80d5-9814-4e43-af30-f6996a59a73a.jpg	Sanguinaria_canadensis	40.62537	-75.508594	1921.27123287671	100	95.7	11.3251337371767	12.0898067206144	2.32506799697876
0238a90d-7b8c-4a5e-999c-54ec10a84d81	Sanguinaria_canadensis_0238a90d-7b8c-4a5e-999c-54ec10a84d81.jpg	Sanguinaria_canadensis	34.7545295462	-83.0655220332	1971.25753424658	95	304.92	14.4838132923469	12.6973949074745	5.53363257274032
02601c56-c911-424e-b690-5b63fac087c7	Sanguinaria_canadensis_02601c56-c911-424e-b690-5b63fac087c7.jpg	Sanguinaria_canadensis	44.51701	-69.44123	1978.35068493151	129	126.7	6.09055096407731	5.08007995287577	-6.48993656039238
02722996-60c3-4255-8f97-16f4b5ad2662	Sanguinaria_canadensis_02722996-60c3-4255-8f97-16f4b5ad2662.jpg	Sanguinaria_canadensis	40.311958	-80.001095	1965.33150684932	122	315.84	10.6763366584977	9.93447244167328	-0.256032566229502
02c50781-30ca-4368-b612-3b566c3e337b	Sanguinaria_canadensis_02c50781-30ca-4368-b612-3b566c3e337b.jpg	Sanguinaria_canadensis	30.7744	-85.2269	1983.2	74	50.93	18.6504418626428	17.8835811913013	11.3378768761953
03729559-f000-4834-8126-8f18645d5a25	Sanguinaria_canadensis_03729559-f000-4834-8126-8f18645d5a25.jpg	Sanguinaria_canadensis	40.600782	-74.559785	1936.29508196721	109	95.88	10.6759488309423	10.7554009358088	-0.54844609896342
055e4d7d-ab1f-4ecc-81c4-596f3e438ba4	Sanguinaria_canadensis_055e4d7d-ab1f-4ecc-81c4-596f3e438ba4.jpg	Sanguinaria_canadensis	44.38513	-72.74564	1969.34520547945	127	179.47	5.06671393786867	3.36559868852297	-6.88927268981934
059c618e-20c5-4e22-9842-62db8917dd85	Sanguinaria_canadensis_059c618e-20c5-4e22-9842-62db8917dd85.jpg	Sanguinaria_canadensis	32.4317611	-83.4067417	2009.16438356164	61	100	18.5290924341728	18.2311031222343	11.1139970918496
07668698-d607-4c1e-96d3-351196ff3dbd	Sanguinaria_canadensis_07668698-d607-4c1e-96d3-351196ff3dbd.jpg	Sanguinaria_canadensis	40.060058	-75.265484	1934.29315068493	108	39.7	11.1360661697884	10.1019491751989	-1.0911413282156
07c9016c-d744-495e-ae32-10cadf23b893	Sanguinaria_canadensis_07c9016c-d744-495e-ae32-10cadf23b893.jpg	Sanguinaria_canadensis	42.30358	-71.28375	1892.37704918033	139	40.87	8.76975891366601	7.02230543891589	-2.19013312707345
09d1924f-e062-40bb-9a3b-445cc33264b2	Sanguinaria_canadensis_09d1924f-e062-40bb-9a3b-445cc33264b2.jpg	Sanguinaria_canadensis	40.518376	-80.033535	1928.25136612022	93	344.24	9.8997603499641	7.97026815017064	-0.122937172651291
0a6de675-63de-4cfd-b249-8b5575946531	Sanguinaria_canadensis_0a6de675-63de-4cfd-b249-8b5575946531.jpg	Sanguinaria_canadensis	40.994749	-85.118732	1906.30410958904	112	228.36	9.98348456745346	8.34663339455923	-1.77210791905721
0aa5c3fa-5801-439d-8bde-eb0e1ae8c74b	Sanguinaria_canadensis_0aa5c3fa-5801-439d-8bde-eb0e1ae8c74b.jpg	Sanguinaria_canadensis	41.2281	-73.059	1906.32054794521	118	12.83	10.5945968230565	8.20464913050334	0.242334147294362
0aaa4727-3730-4351-981f-ee93f4ae4251	Sanguinaria_canadensis_0aaa4727-3730-4351-981f-ee93f4ae4251.jpg	Sanguinaria_canadensis	40.854784	-80.447431	1957.30684931507	113	296.36	10.3906504226228	10.0274406671524	0.121980826059977
0adc58a5-0dad-4ca0-9dc2-2b8e025b2e84	Sanguinaria_canadensis_0adc58a5-0dad-4ca0-9dc2-2b8e025b2e84.jpg	Sanguinaria_canadensis	41.2859	-72.7987	1970.28767123288	106	0.3	9.95341930786769	8.32907605171204	-1.77268663048744
0b65602f-a5a9-4bd7-9192-2f9963049679	Sanguinaria_canadensis_0b65602f-a5a9-4bd7-9192-2f9963049679.jpg	Sanguinaria_canadensis	40.146775	-74.626497	1950.33698630137	124	10.74	11.3618164012829	8.70874571800232	2.5744680762291
0b704ded-5984-46ee-a9d0-2e6668cc3dcf	Sanguinaria_canadensis_0b704ded-5984-46ee-a9d0-2e6668cc3dcf.jpg	Sanguinaria_canadensis	42.30358	-71.28375	1892.37704918033	139	40.87	8.76975891366601	7.02230543891589	-2.19013312707345
0b8b3e4e-3056-40fa-80d7-a44df28fe3e7	Sanguinaria_canadensis_0b8b3e4e-3056-40fa-80d7-a44df28fe3e7.jpg	Sanguinaria_canadensis	39.2728667	-77.5446917	1977.24931506849	92	61.69	12.1822455376387	13.6170311371485	1.35973068078359
0bcfe749-85d7-45a3-b11a-1d3554ef956b	Sanguinaria_canadensis_0bcfe749-85d7-45a3-b11a-1d3554ef956b.jpg	Sanguinaria_canadensis	39.896742	-79.974499	1938.28493150685	105	305.56	11.7732926954826	11.8923314412435	3.69498272736867
0be37f97-5d4a-4904-9dc5-f00aabca2b1b	Sanguinaria_canadensis_0be37f97-5d4a-4904-9dc5-f00aabca2b1b.jpg	Sanguinaria_canadensis	41.2965	-73.1463	1910.27123287671	100	78.51	9.46081164044639	9.62459576129913	-0.0720222592353821
0c1c5305-e17c-4a51-a600-459d0d9353c0	Sanguinaria_canadensis_0c1c5305-e17c-4a51-a600-459d0d9353c0.jpg	Sanguinaria_canadensis	40.178442	-75.128506	1933.28767123288	106	76.19	11.983269666632	10.8427851448456	2.8916130711635
0c78e472-3567-405b-84b1-b9b596a2a3c9	Sanguinaria_canadensis_0c78e472-3567-405b-84b1-b9b596a2a3c9.jpg	Sanguinaria_canadensis	39.745947	-75.546589	1890.29863013699	110	27.89	12.5434166168173	10.7701143225034	4.76471163829168
0d6b5581-e413-487a-9c2f-b06a3a2da9e1	Sanguinaria_canadensis_0d6b5581-e413-487a-9c2f-b06a3a2da9e1.jpg	Sanguinaria_canadensis	36.489278	-94.3447	1982.21369863014	79	403.5	14.2977235044042	14.6520326932271	4.50526702404022
0d714522-4f6d-46ef-874c-3cc2358ee4b9	Sanguinaria_canadensis_0d714522-4f6d-46ef-874c-3cc2358ee4b9.jpg	Sanguinaria_canadensis	42.2719	-84.9636	1889.31506849315	116	279.16	8.43135268737873	8.15881072481473	-2.39159945646922
0da73e7a-91a5-4dc0-b213-b26e8c39f791	Sanguinaria_canadensis_0da73e7a-91a5-4dc0-b213-b26e8c39f791.jpg	Sanguinaria_canadensis	44.54751	-70.38253	1975.34794520548	128	218.14	5.58748896295826	3.80107661088308	-6.39403488238653
0dff63c6-3ff2-4a31-af89-f7a9ed5170c6	Sanguinaria_canadensis_0dff63c6-3ff2-4a31-af89-f7a9ed5170c6.jpg	Sanguinaria_canadensis	40.548041	-75.46673	1914.33150684932	122	279.49	9.58641388143102	8.80086592833201	-1.94231448570887
0e137ddd-251f-407a-afaf-4f69399cb9d4	Sanguinaria_canadensis_0e137ddd-251f-407a-afaf-4f69399cb9d4.jpg	Sanguinaria_canadensis	39.956205	-85.843027	1954.27397260274	101	245.16	11.6800309320291	9.96225277582804	1.65072500705719
0f521e45-6f30-4d93-947f-9937e975d3b1	Sanguinaria_canadensis_0f521e45-6f30-4d93-947f-9937e975d3b1.jpg	Sanguinaria_canadensis	40.49082	-79.89832	1905.2602739726	96	231.7	9.87195607833564	10.3852443198363	-1.55621147155762
102d7b83-0965-4d5d-9572-2e94130fb52f	Sanguinaria_canadensis_102d7b83-0965-4d5d-9572-2e94130fb52f.jpg	Sanguinaria_canadensis	40.945047	-79.47012	1954.2904109589	107	361.31	9.53957535574833	8.52072874704997	-0.0950076977411906
10a691f1-50a9-496d-9d8c-96dbfaaaeb78	Sanguinaria_canadensis_10a691f1-50a9-496d-9d8c-96dbfaaaeb78.jpg	Sanguinaria_canadensis	41.39882	-73.29282	1963.29863013699	110	122.45	8.93848848715425	8.39017921686172	-2.41528995831807
114cefe8-55b0-4912-b620-a915e45dc3f7	Sanguinaria_canadensis_114cefe8-55b0-4912-b620-a915e45dc3f7.jpg	Sanguinaria_canadensis	39.0877389	-77.0175333	1958.29589041096	109	107.85	11.4274685885757	10.913448870182	0.557081903020541
116220b7-f03b-4774-93c9-739e8bf73690	Sanguinaria_canadensis_116220b7-f03b-4774-93c9-739e8bf73690.jpg	Sanguinaria_canadensis	39.91667	-80.06667	1996.30054644809	111	323.61	10.5294411952297	9.2223122070233	-0.350260486205419
11b423fc-c992-4ddb-b10f-a05ca4fa1829	Sanguinaria_canadensis_11b423fc-c992-4ddb-b10f-a05ca4fa1829.jpg	Sanguinaria_canadensis	40.64589	-78.199061	1868.3087431694	114	286.6	7.64032577474912	6.78136869271596	-3.86882702509562
11eb0f83-b836-42b6-8fe1-ea4595f3f750	Sanguinaria_canadensis_11eb0f83-b836-42b6-8fe1-ea4595f3f750.jpg	Sanguinaria_canadensis	40.180938	-75.419586	1945.24109589041	89	43.31	11.582537173604	12.6610236565272	2.15328968067964
1296be31-8f5a-4c9a-9700-e91c9c237e02	Sanguinaria_canadensis_1296be31-8f5a-4c9a-9700-e91c9c237e02.jpg	Sanguinaria_canadensis	46.51591	-68.37054	1898.4301369863	158	169.55	3.59038432066639	3.13826707998912	-8.77497426668803
12b373a9-7e83-4392-bec6-a766b698b375	Sanguinaria_canadensis_12b373a9-7e83-4392-bec6-a766b698b375.jpg	Sanguinaria_canadensis	44.30894	-73.23596	1876.34699453552	128	185.92	5.98752794663111	4.05101120471954	-5.3738899230957
13e34ed4-0025-47e3-a20c-8d3f1f4876b7	Sanguinaria_canadensis_13e34ed4-0025-47e3-a20c-8d3f1f4876b7.jpg	Sanguinaria_canadensis	39.3608	-77.0619	1961.27671232877	102	150.62	11.711870943817	10.0994468927383	1.57241696119308
146108c3-70de-4480-a18e-2cbfd2402215	Sanguinaria_canadensis_146108c3-70de-4480-a18e-2cbfd2402215.jpg	Sanguinaria_canadensis	40.569667	-75.51327	1922.28767123288	106	125.52	10.4827787826459	10.144903699557	-0.107484738032023
14ca1420-d00a-431c-b990-5e18923379ec	Sanguinaria_canadensis_14ca1420-d00a-431c-b990-5e18923379ec.jpg	Sanguinaria_canadensis	44.48735	-73.23124	1939.32876712329	121	29.57	6.2282599148651	3.77662419900298	-6.36426953474681
14cd6a02-5ec9-47d1-a97d-7a753bbd5ab5	Sanguinaria_canadensis_14cd6a02-5ec9-47d1-a97d-7a753bbd5ab5.jpg	Sanguinaria_canadensis	35.924249	-83.96324	1925.22191780822	82	293.7	15.0981183350086	14.4940236012141	7.45338761806488
14d1f0d2-b6e6-488b-9d9c-a9dd627782d3	Sanguinaria_canadensis_14d1f0d2-b6e6-488b-9d9c-a9dd627782d3.jpg	Sanguinaria_canadensis	44.75535	-69.66573	1882.32328767123	119	33.74	5.04039993633827	2.54250478744507	-6.84152011076609
