iDigBio_uuid	Image	Species	Latitude	Longitude	Year	DOY	Elevation	AnnualMonthlyAverageTemp	SpringMonthlyAverageTemp	FirstQuarterMonthlyAverageTemp
003b0d9e-2682-45f5-b961-b94e240f74fa	Cardamine_concatenata_003b0d9e-2682-45f5-b961-b94e240f74fa.jpg	Cardamine_concatenata	38.179126	-86.803504	1971.25205479452	93	125.05	13.6729671284556	11.7536204655965	2.21715528766314
0049e0d4-0c5f-488f-b870-42bacae0df81	Cardamine_concatenata_0049e0d4-0c5f-488f-b870-42bacae0df81.jpg	Cardamine_concatenata	39.039094	-76.768848	2011.26575342466	98	21.25	13.7311937684814	13.2639237046242	2.77995128929615
00b09cfe-04a3-49ad-9d88-55ed1040d794	Cardamine_concatenata_00b09cfe-04a3-49ad-9d88-55ed1040d794.jpg	Cardamine_concatenata	40.009591	-78.648492	1992.31693989071	117	352.08	9.0894092724969	8.1983987291654	0.0593761603037516
01125b8f-7462-4e06-ad80-83b5705a0724	Cardamine_concatenata_01125b8f-7462-4e06-ad80-83b5705a0724.jpg	Cardamine_concatenata	44.38874	-73.24227	1889.36164383562	133	32.62	6.8641827950875	6.9023030201594	-4.87515099843343
03075fc8-611a-4d67-bed6-09f58deff8de	Cardamine_concatenata_03075fc8-611a-4d67-bed6-09f58deff8de.jpg	Cardamine_concatenata	39.1434417	-77.2013694	1974.27671232877	102	153.06	12.695893558984	12.4134049216906	4.19455654422442
03235376-47ad-46e2-9484-8db1eaa4eca1	Cardamine_concatenata_03235376-47ad-46e2-9484-8db1eaa4eca1.jpg	Cardamine_concatenata	39.471111	-87.356667	2006.27123287671	100	156.84	13.2211237587035	12.7408109903336	4.02486011385918
03be48f1-9e52-4a25-800b-b00405018701	Cardamine_concatenata_03be48f1-9e52-4a25-800b-b00405018701.jpg	Cardamine_concatenata	38.7187472	-76.9900389	1974.22191780822	82	43.3	13.607857623448	13.5871823777755	5.38906447092692
04870927-8ad6-471e-a86b-3c7b208f6a13	Cardamine_concatenata_04870927-8ad6-471e-a86b-3c7b208f6a13.jpg	Cardamine_concatenata	44.324229	-88.381247	2019.35616438356	131	250.95	6.85032066951195	5.61260825395584	-6.7147995531559
04c9b89c-0cad-489d-adc0-0ffe8f283ccf	Cardamine_concatenata_04c9b89c-0cad-489d-adc0-0ffe8f283ccf.jpg	Cardamine_concatenata	39.115654	-86.730322	1960.27322404372	101	185.51	11.2548309465249	9.04815463225047	-0.817364543676376
058461c0-ad8e-4b29-9d63-d910a9dc113e	Cardamine_concatenata_058461c0-ad8e-4b29-9d63-d910a9dc113e.jpg	Cardamine_concatenata	38.265947	-78.546272	1971.27397260274	101	211.08	11.8418850010882	9.82443912823995	1.3230620448788
