iDigBio_uuid	Image	Species	Latitude	Longitude	Year	DOY	Elevation	AnnualMonthlyAverageTemp	SpringMonthlyAverageTemp	FirstQuarterMonthlyAverageTemp
0009385d-431a-4fd5-beb6-e8fa5a6c090c	Dicentra_cucullaria_0009385d-431a-4fd5-beb6-e8fa5a6c090c.jpg	Dicentra_cucullaria	38.59025	-82.25664	1975.24383561644	90	166.18	12.5706640084585	10.9334249099096	3.4223591486613
0028ceab-151a-4664-a406-e907db8c83b3	Dicentra_cucullaria_0028ceab-151a-4664-a406-e907db8c83b3.jpg	Dicentra_cucullaria	40.7651	-74.019016	1881.32602739726	120	2.92	10.9402137075861	9.57503715157509	-1.37870940566063
005b2393-0a06-4b02-9841-390fd61f4b80	Dicentra_cucullaria_005b2393-0a06-4b02-9841-390fd61f4b80.jpg	Dicentra_cucullaria	40.804768	-80.121404	1966.33698630137	124	293.77	9.40821750275791	8.27886339028676	-0.48962942759196
0072feef-d8e3-4031-bb40-028bce45072c	Dicentra_cucullaria_0072feef-d8e3-4031-bb40-028bce45072c.jpg	Dicentra_cucullaria	47.564217	-116.438932	1924.39617486339	146	652.7	5.92154311202466	6.21230467160543	-1.45165546735128
0078433b-3ba8-4fa9-bdda-c08b285c3d16	Dicentra_cucullaria_0078433b-3ba8-4fa9-bdda-c08b285c3d16.jpg	Dicentra_cucullaria	40.20336111111	-79.97691666666	2005.29315068493	108	239.54	12.0197688490152	9.71823525428772	1.74063767989477
0112ecc1-6b33-4c09-842c-f19c28932e67	Dicentra_cucullaria_0112ecc1-6b33-4c09-842c-f19c28932e67.jpg	Dicentra_cucullaria	41.635	-88.5056	2006.29589041096	109	181.53	10.8573348882298	10.4739566047986	0.83768351872762
0141d957-9f9e-49cc-a905-e81d44f863b0	Dicentra_cucullaria_0141d957-9f9e-49cc-a905-e81d44f863b0.jpg	Dicentra_cucullaria	38.885925	-86.041389	1951.28493150685	105	196	11.6023518318931	11.065699617068	1.76758112510045
01d864b2-6e7a-4c65-ad6f-3704936ee512	Dicentra_cucullaria_01d864b2-6e7a-4c65-ad6f-3704936ee512.jpg	Dicentra_cucullaria	46.482162	-116.764683	1970.25479452055	94	299.49	10.394917294383	8.93151222666105	3.39967409769694
024c5823-e222-414d-99dd-0ff3a3a0fe78	Dicentra_cucullaria_024c5823-e222-414d-99dd-0ff3a3a0fe78.jpg	Dicentra_cucullaria	44.7535	-116.6098	2011.47671232877	175	1571.35	5.80634914524853	3.44763944546382	-2.88825877507528
02ff8287-fa50-47da-b091-c839de75e245	Dicentra_cucullaria_02ff8287-fa50-47da-b091-c839de75e245.jpg	Dicentra_cucullaria	40.289085	-79.763838	1986.25205479452	93	248.63	11.2678958314161	11.3529092868169	1.21852602561315
030f2246-82d3-4b1a-aa3e-948deb1e20c7	Dicentra_cucullaria_030f2246-82d3-4b1a-aa3e-948deb1e20c7.jpg	Dicentra_cucullaria	41.94458	-88.20156	1957.31780821918	117	234.11	9.34019550587982	8.61496517062187	-2.0720495780309
037d1c04-e7d0-4de7-ac42-a98d03ec7534	Dicentra_cucullaria_037d1c04-e7d0-4de7-ac42-a98d03ec7534.jpg	Dicentra_cucullaria	45.1873203121636	-116.382607330842	1980.41803278689	154	1646.52	6.1655064591517	5.41136112809181	-1.72697052359581
03c756f4-e6d9-4d60-ad10-c031c2f19fd6	Dicentra_cucullaria_03c756f4-e6d9-4d60-ad10-c031c2f19fd6.jpg	Dicentra_cucullaria	41.546182	-76.776614	1960.32786885246	121	643.05	6.86951321363449	5.08457918961843	-4.24795399109523
