iDigBio_uuid	Image	Species	Latitude	Longitude	Year	DOY	Elevation	AnnualMonthlyAverageTemp	SpringMonthlyAverageTemp	FirstQuarterMonthlyAverageTemp
0013b682-e81d-467a-b9d7-57cd866aa3ea	Anemone_quinquefolia_0013b682-e81d-467a-b9d7-57cd866aa3ea.jpg	Anemone_quinquefolia	39.971908	-79.441853	1948.31147540984	115	382.46	9.38266969115163	9.94982939958572	-1.07652644316355
004e550a-56b3-4c82-982e-ecf9fd1639ab	Anemone_quinquefolia_004e550a-56b3-4c82-982e-ecf9fd1639ab.jpg	Anemone_quinquefolia	41.83777777777	-75.47222222222	2010.31232876712	115	616.83	8.57364859680335	9.38885164260864	-1.81884465614955
008c1ef1-5b13-43f0-9ee0-788c588c4d4b	Anemone_quinquefolia_008c1ef1-5b13-43f0-9ee0-788c588c4d4b.jpg	Anemone_quinquefolia	34.60389	-88.1517	1986.27945205479	103	159.39	16.5253653526306	16.3536110520363	8.32877912123998
01a1eb45-bdb9-441f-a30b-9e65870f519a	Anemone_quinquefolia_01a1eb45-bdb9-441f-a30b-9e65870f519a.jpg	Anemone_quinquefolia	41.3114	-72.9247	1885.3698630137	136	8.46	8.89735462268194	6.34520755211512	-3.69790742794673
01d4dff8-4eff-4762-9456-f0998ae9200e	Anemone_quinquefolia_01d4dff8-4eff-4762-9456-f0998ae9200e.jpg	Anemone_quinquefolia	40.909471	-75.118883	1912.35792349727	132	126.28	8.92841867233316	8.42495298882326	-3.935364762942
0221e83f-f68e-47f4-9a7d-1b80f519b5b3	Anemone_quinquefolia_0221e83f-f68e-47f4-9a7d-1b80f519b5b3.jpg	Anemone_quinquefolia	37.209869	-76.463002	1992.37704918033	139	5.81	15.2047635056078	13.4713485290607	7.31718648970127
0364efa8-c8a0-4a49-8b06-f06be4fb2aaf	Anemone_quinquefolia_0364efa8-c8a0-4a49-8b06-f06be4fb2aaf.jpg	Anemone_quinquefolia	40.628771	-78.78311	1953.33150684932	122	534.42	9.87088268746932	8.73978547255198	0.766656875610352
0453c258-6240-4b0c-9eed-cc7833ff911f	Anemone_quinquefolia_0453c258-6240-4b0c-9eed-cc7833ff911f.jpg	Anemone_quinquefolia	39.872324	-76.38135	1906.37808219178	139	55.36	11.5884337735673	9.80835896730423	1.03727051615715
05045e97-ff38-4d03-8b6b-7b9d0133c566	Anemone_quinquefolia_05045e97-ff38-4d03-8b6b-7b9d0133c566.jpg	Anemone_quinquefolia	41.5367	-72.7944	1912.37431693989	138	50.61	8.96911911914746	7.81426620483398	-3.83135187625885
053baf41-ee0e-486f-86b9-d81c2acfb507	Anemone_quinquefolia_053baf41-ee0e-486f-86b9-d81c2acfb507.jpg	Anemone_quinquefolia	37.477987	-76.548751	1977.27123287671	100	25.16	14.9243697300553	15.8603233893712	4.74828779697418
05e3e747-2cbc-4af8-81a6-6c773f4638a4	Anemone_quinquefolia_05e3e747-2cbc-4af8-81a6-6c773f4638a4.jpg	Anemone_quinquefolia	38.966828	-77.139757	1905.2904109589	107	24.95	12.1001939103007	12.6558161576589	0.796241044998169
066dc3d7-1482-4c70-91da-d80b862ac333	Anemone_quinquefolia_066dc3d7-1482-4c70-91da-d80b862ac333.jpg	Anemone_quinquefolia	44.4758816	-73.2120705	1947.41369863014	152	59.68	6.80531736463308	4.90241401394208	-5.3899695177873
06b13291-6422-431a-93d2-6aaced126ea5	Anemone_quinquefolia_06b13291-6422-431a-93d2-6aaced126ea5.jpg	Anemone_quinquefolia	40.7136	-78.186241	1868.37978142077	140	318.79	7.64032577474912	6.78136869271596	-3.86882702509562
