iDigBio_uuid	Image	Species	Latitude	Longitude	Year	DOY	Elevation	AnnualMonthlyAverageTemp	SpringMonthlyAverageTemp	FirstQuarterMonthlyAverageTemp
001282c3-6156-47d4-a58b-450b8c66149c	Thalictrum_thalictroides_001282c3-6156-47d4-a58b-450b8c66149c.jpg	Thalictrum_thalictroides	40.640678	-78.196619	1868.25956284153	96	259.65	7.64032577474912	6.78136869271596	-3.86882702509562
0022b1d9-22d5-4218-ae99-e2fe3d5d5ef1	Thalictrum_thalictroides_0022b1d9-22d5-4218-ae99-e2fe3d5d5ef1.jpg	Thalictrum_thalictroides	39.855354	-80.31368	1925.27671232877	102	305.01	10.3501263204962	9.72931434710821	1.85312954336405
00a1b473-06ea-4efd-b34a-5399674a3b85	Thalictrum_thalictroides_00a1b473-06ea-4efd-b34a-5399674a3b85.jpg	Thalictrum_thalictroides	39.077062	-76.765329	2012.21584699454	80	28.97	14.218098624299	14.6942662099997	6.46822040776412
00ac55ec-58ae-46f0-8241-e12784cd93cc	Thalictrum_thalictroides_00ac55ec-58ae-46f0-8241-e12784cd93cc.jpg	Thalictrum_thalictroides	38.81995	-85.837604	1921.22739726027	84	163.94	13.9445581485828	14.3495637377103	5.4304697116216
0117e44c-bca1-4ddd-9216-7b43fd844f85	Thalictrum_thalictroides_0117e44c-bca1-4ddd-9216-7b43fd844f85.jpg	Thalictrum_thalictroides	40.43176	-79.87714	1885.38082191781	140	321.98	8.94073271254698	7.54264738162359	-3.83036065101624
012aef25-04ca-424d-968f-213ada0192d9	Thalictrum_thalictroides_012aef25-04ca-424d-968f-213ada0192d9.jpg	Thalictrum_thalictroides	39.4108722	-76.8119861	1980.33879781421	125	156.99	11.9522602409124	11.482613970836	1.22689019640287
01664c98-9d0a-4224-b276-2fa3494c8257	Thalictrum_thalictroides_01664c98-9d0a-4224-b276-2fa3494c8257.jpg	Thalictrum_thalictroides	40.18194	-79.23611	1992.36338797814	134	426.62	8.68528633999328	7.92310883601507	-0.457489689191182
01ab4b5e-e75d-4905-b6c2-57db89043e2b	Thalictrum_thalictroides_01ab4b5e-e75d-4905-b6c2-57db89043e2b.jpg	Thalictrum_thalictroides	37.88234	-83.67488	2017.22465753425	83	229.82	13.8069097101688	13.9377857049306	6.51652053495248
01e724b7-2bfb-462c-af84-93c22bc4c91c	Thalictrum_thalictroides_01e724b7-2bfb-462c-af84-93c22bc4c91c.jpg	Thalictrum_thalictroides	40.17222	-79.76944	1992.27322404372	101	297.57	11.1403501952688	10.4109912713369	2.1132607460022
0262d3b1-af33-4660-9dbc-3ebd7ff63bb3	Thalictrum_thalictroides_0262d3b1-af33-4660-9dbc-3ebd7ff63bb3.jpg	Thalictrum_thalictroides	40.6937	-80.31267	1930.33424657534	123	237.76	10.5938739984607	9.72144617636999	1.20940331617991
