"","cov1","cov2","cov3","stage1","stage2","stage3","stage4","stage5","sampledTime","sampledStage"
"1",-7.10309431476665,5.00092315628736,7.58875219656783,64.6216243302401,85.5616983360714,137.376378130529,186.462018674829,287.761902037544,168.028100834927,3
"2",1.28812163351053,3.49013360583214,3.25341365824802,100.206464763302,128.133615131693,140.061798175148,176.548006231943,273.133470036334,89.6095516497735,5
"3",4.00760193592115,0.358727162008264,-4.03545676132861,78.1144994680318,131.505704068762,164.908653586985,169.699485598162,295.92911765775,318.299658300821,5
"4",-3.97730794737818,3.34826268920005,4.3625888211586,74.6248401024037,103.270311053612,143.994255828143,189.742078263295,280.877509085734,321.180246382719,5
"5",1.72535141270166,1.39240435578331,6.77757475126128,67.4831491789144,108.123887044282,148.262268641117,175.539651526176,292.031404577856,226.624151828,4
"6",2.47737452294635,2.41504720440586,4.8381910845501,62.1239971924882,85.6926714549755,140.783589457617,174.748464522122,295.020536926987,207.643380213995,4
"7",6.33536719195327,3.14056028580456,1.81389778910177,91.5634571755236,147.715820095439,130.025683730017,197.323802024205,268.645629257674,264.218219690956,4
"8",-1.14662969667723,2.74548113810997,1.69353651333565,69.7287800391583,123.412842339837,149.555818583331,183.670675764521,284.484486226348,207.01043242123,4
"9",5.83491292927585,3.67121914443528,8.04977379290164,99.9594850402239,89.524616883408,136.834884153678,177.781358305246,254.958920115444,119.542477512732,2
"10",-0.0103924009239522,3.71466333960173,-1.82759173047322,96.1670250713993,102.656167547806,140.8058933086,183.236458353494,259.057439650698,23.2284970243927,5
"11",-5.7064310983351,2.17873750766413,3.11529117613754,71.9755253805188,93.1064917854325,140.598120809852,191.505887556155,285.047191683181,323.715591040673,5
"12",-2.08130799658665,1.27609837631856,6.45627272506475,56.7094893500015,88.5185931972208,156.895236028814,177.937304178669,299.135941662666,288.844442636473,5
"13",11.5898370414826,0.276446030817391,-0.194738734232197,109.420067830326,90.3774939097537,158.224089880498,183.078183384035,263.740164518384,242.321337193716,4
"14",4.38250663422663,1.7964487652845,8.87079009703974,90.8764250637663,98.5439541679585,145.447292054372,185.579128999892,279.878540849294,1.73773608054034,5
"15",-0.852511233306401,2.98717154037726,-0.637439287743197,97.0172940856309,119.630088389247,135.880511294087,194.568111696717,277.34037154485,84.6004662197083,5
"16",3.91882381569268,-0.133899308622102,-2.53969355996671,97.7779530445975,135.374773351048,144.172121710482,170.710658811329,289.313779977618,346.042842748575,5
"17",1.71586220685244,3.93997327938344,4.37229442928909,89.779463068924,108.403146504159,161.009110458464,185.541436752946,259.546171963785,205.62368556275,4
"18",-3.02612606892228,2.60350486308164,3.69682499459981,111.026805600497,116.658095075376,138.460210353532,165.225465466393,293.410448598058,240.506850164384,4
"19",8.07565423351769,1.21757668560196,2.41186657772415,115.74311814614,121.225398770583,152.326746429443,172.192604419685,259.79205574364,107.278222065652,5
"20",-6.1063188980934,2.3310551788516,3.13745367742229,68.6999058680332,110.497485927673,153.015480279879,193.220653574234,295.353936979225,50.2789026277605,5
"21",-2.15249283063713,3.04877630784872,3.08008196696826,94.0236735672783,107.231729269214,129.804193781132,171.81055603095,291.828181092375,178.017381491372,4
"22",0.635061527641684,1.49903221222459,6.73352155074428,79.3114915917812,93.9927658614046,128.981103617581,180.621796295594,303.191015772272,217.23240706604,4
"23",16.7696802243217,1.79912358033183,-2.45997492114266,89.8288100357771,119.907045506427,152.492620004807,202.054059830644,258.532587995757,67.0327008434106,5
"24",1.5483104394596,2.20918301280991,-1.60076392452722,76.7999216893907,125.160332941695,152.598505285395,202.616227024816,278.325721701235,121.245983471163,1
"25",1.24874467327433,0.460852786190034,1.2139900158469,101.532799974928,117.270014781519,153.589789167953,153.388755024922,293.701861784354,338.459721346153,5
"26",2.33280765858399,3.04655735700212,0.12397010098628,69.6280678369595,104.238459203617,157.479052409088,187.493493719281,266.843398253024,181.307790699648,3
"27",5.85136314230122,1.47752906442595,4.4871690096178,84.2913277121964,119.499427158122,146.457061534266,195.683678614007,281.047144842857,242.004451808752,4
"28",13.3122436522346,1.29848323571959,-1.65047554938711,77.5931043527192,128.519819874696,135.974974325898,194.771919600869,247.193620347058,127.654109512223,1
"29",-4.24133629610711,2.0925833820825,5.13193325736945,101.453774624422,102.093932737606,145.419236892599,177.244788031786,304.631506656999,242.637665343937,4
"30",2.53602431504588,2.64423596240301,3.47956021079793,82.7066901695037,116.816156423928,146.650130053567,189.457443355771,278.378648899229,91.6775218490511,1
"31",0.623534565103876,3.27279683604747,3.11332487204131,79.8782356241439,124.561253800242,138.574766356439,178.452599548081,280.923195231641,256.854257005034,4
"32",3.73182914981997,4.21424656929236,6.1376178085801,104.547222413568,103.489296410188,142.373347731527,211.92647980129,246.83633033478,131.366621106863,2
"33",1.27272940553029,0.918438308870256,6.86406472810686,85.1458275767677,97.6860983638052,145.57914702875,186.831763913457,283.718768377913,141.099944137968,2
"34",13.2365584689226,1.68952123916442,-3.22843068812392,92.0012624635563,133.366787945061,156.831366846318,168.135087041057,262.823136676269,301.756728182081,5
"35",8.0177455864137,2.56928288812218,2.81408362374445,104.419028376898,119.571746580174,135.193136354748,204.41154420079,277.441208472568,207.224300254602,4
"36",1.0622698081968,3.72007420895651,6.53064043194181,98.74761399001,128.187232001026,122.19402152194,199.025924807609,266.49939702941,193.220569716068,3
"37",6.88912086775581,1.32075669846565,4.67289800723739,66.5365196592528,117.847053696374,152.69633590534,165.392934380981,287.247333924673,213.039397569373,4
"38",0.613238520418915,3.58609791161462,5.24103683437834,84.662324226518,99.2805833100163,136.926799507973,209.247129454825,282.05335950976,152.296739566373,3
"39",-1.55377420747318,3.77220131668259,13.5924020489439,109.960404127857,107.499124130244,130.634462365331,174.137723008226,290.80218282258,95.9835449594539,5
"40",7.05642130029527,2.53966440813258,4.46797984449688,95.2136723863362,94.7899534107435,147.836950271603,186.859970080975,267.301742283651,123.851781398989,2
"41",-7.19655811707536,3.34117258626124,6.46102793890247,59.8568889804363,102.756938499559,137.910396696657,189.873121638588,296.102979427636,157.523730805842,3
"42",3.22016802108021,2.13910208820605,7.84546311232431,80.9255808119078,119.530051275334,142.493997075061,195.633918249648,269.459581409679,355.182968956651,5
"43",9.3023302343726,1.73286471130109,2.16347444805134,81.4316966219927,107.203238308322,140.865847423958,189.737560419478,249.54741976718,97.6410282740835,1
"44",8.96376958557415,2.89129044894087,2.49423904233255,87.9015267871661,107.99849243973,146.018171273217,205.49951804155,256.557912704454,198.348087287741,3
"45",6.7657999327877,1.89955219022111,-5.46664517650602,82.8825822883312,105.930117192884,148.23691932729,186.728257350545,271.614288002,170.031919097528,3
